Name,pKa,Center,Index,Smiles,Error
135_2,10.2,N,11,c1ccc(cc1)c2csc(n2)NC(=O)CN3CCC(CC3)C(=O)N,0
5842,3.27,O,12,CC(c(ccc([N+]([O-])=O)c1)c1C(O)=O)=O,0
2269,10.6,N,6,C1Cc2cc3c4[nH]c(cccc5)c5c4cc[n+]3cc2CC1,0
4457,8.77,N,6,c2cncc(C1=[NH+]CCC1)c2,0
6709,10.2,S,17,CC/C=C/Cc1nc(C([O-])=O)cn1C(C(C)(C)S)C([O-])=O,0
3100,4.62,O,7,COC1CC1C(=O)O,0
1287_1,7.9,O,10,c1ccc2c(c1)ccc(c2[OH:19])/N=N/c3ccccn3,0
2579,9.54,N,19,CCc2cc(CC)c(OC)c(C(=O)NC[C@H]1CCC[NH+]1CC)c2[O-],0
679,9.76,N,0,[NH3+][C@@H](Cc1nc(I)[n-]c1I)C(=O)[O-],0
735,2.99,O,0,OC(c1cncs1)=O,0
5662,3.61,N,2,Nc1[nH+]cc(Br)s1,0
193_1,8.11,N,9,c1cc(ccc1[C@@H]2C[C@H]2[NH3+:10])Cl,0
2984,8.48,S,3,CC(C)(S)C[NH3+],0
189,2.44,N,10,COc2nc1nc[nH]c1c[nH+]2,0
1601,4.9,O,0,OC(C(c1c2cccc1)=O)=C(Cc1ccccc1)C2=O,0
5587,9,N,1,C[NH+](C)CCC/N=C(c1ccccc1)\c2ccccc2Cl,0
1093_1,10.74,O,7,Cc1c(c(nc(n1)[OH:12])C)CC=C,0
759,0.4,N,7,COc2cccc([NH2+]c1ccccc1)c2,0
1346,6.25,O,7,CCn3cc(C(=O)[OH:22])c(=O)c2cc(F)c(N1CC[NH2+]C(C)C1)c(F)c23,0
143_2,7.36,N,10,CC(CCc1ccccc1)[NH2+]CC(O)c2ccc(O)c(C(N)=O)c2,0
1363,4.58,O,26,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[OH:26])O)O)O,0.12
4962,2.21,N,3,COc1[nH+]cnc2nc[nH]c12,0
1361,4.1,O,29,c1cc(ccc1c2ccc(c(c2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl)C(=O)[OH:29],0
1368,5.1,N,10,[O-]c1nc(C(F)(F)F)nc2[nH+]c[nH]c12,0
5939,3.1,O,5,O[C@H]([C@H]([C@H](C(O)=O)O[C@@H]1Oc2cccc3[nH+]cccc23)O)[C@@H]1O,0
2478,6.12,O,0,OC(c(cccc1)c1/N=C/C=C/c1ccccc1)=O,0
4678,3.24,O,0,OC(C1(CCCC1)C(O)=O)=O,0
1575,8.89,O,8,[NH3+]Cc1ccccc1O,0
1889,6.7,N,3,c2cc([NH+]1CCCCC1)ccc2N3CCOCC3,0
881_1,8.6,N,21,CN(C)c1ccccc1S(=O)(=O)[N-]C(=O)N2CCC(CC2)[NH+:27]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,0
2051,4.63,O,10,CC(C)([C@@H](C1)C(C)=O)[C@H]1C(O)=O,0
1233_1,4.16,O,8,c1cc(ccc1C(=O)[OH:16])[C@@]23CCCC[C@@H]2C3,0
469,3.12,N,5,Oc2ccc1[nH+]cncc1c2,0
699_1,9.08,N,2,CC[NH+:22](CC)CCC(C#N)(c1ccccc1)c2ccccc2,0
243_2,3.66,N,30,CO[C@@H]5C[C@@H]4[C@@H]2C(=O)N(Cc1ccc(F)cc1)C(=O)[C@@H]2[C@H](c3ccc(C(N)=[NH2+])cc3)[NH+]4C5,0
5289,2.07,O,0,OC(C1=O)=C1c(cc1)ccc1F,0
6660,6.85,N,8,Cc1cc(N)nc(C)[nH+]1,0
3713,7.08,N,3,CCN[NH+](CC)CC,0
6779,10.04,N,7,C=CCNCCC[NH2+]CC=C,0
255_2,2.86,O,16,C[NH+]5CC[C@]34c2c6ccc(O[C@H]1OC(C(=O)O)[C@@H](O)[C@@H](O)C1O)c2O[C@@H]3[C@H](O)C=C[C@H]4[C@H]5C6,0
7252,4.48,O,12,CC(C)COc(cc1)ccc1C(O)=O,0
6630,4.29,N,4,Nc1nc[nH+]c2c1cnn2CCO,0
680_1,7.2,N,9,c1ccc(cc1)C(CC[NH+:20]2CCOCC2)c3ccccc3,0
7195,7.93,N,2,CC[NH+](CC)CC(=O)Nc1c(C)cccc1C,0.025
3530,4.4,O,5,CC(/C=C(/C(O)=O)\c(cc1)ccc1[N+]([O-])=O)=C,0
3083,3.55,O,9,N#Cc(cc1)ccc1C(O)=O,0
3079,7.2,N,8,[O-][N+](=O)c2cccc3[nH+]c1ccccc1c(NCCO)c23,0
139_2,7.14,N,14,CC3=C(C(=O)[O-])N2C(=O)[C@H](NC(=O)[C@H]([NH3+])c1ccccc1)[C@H]2SC3,0
3878,6.1,N,6,OC[C@@H]2O[C@H](C[NH+]1CCOCC1)[C@@H](O)[C@H](O)[C@@H]2O,0
5767,8.68,N,8,[O-][N+](c(cc1)cc(C(N2)=O)c1C2=O)=O,0
4776,10.48,O,0,Oc1cccnn1,0.02
2683,3.43,O,4,Cc(c(C(O)=O)ccc1)c1Cl,0
26_2,9,N,0,[NH3+]CCNS(=O)(=O)c1ccccc1,0
2053,4.18,O,8,OC1(CCCCC1)C(O)=O,0
3591,8.79,O,0,O/C(/c1ccccc1)=C/c1cnccc1,0
383_1,3.9,N,12,COc1ccc2c(c1)cccc2[NH3+:12],0
2377,9.13,N,8,C=C(C)C(=O)OCC[NH2+]C(C)C,0
113,3.49,O,16,CC(C)(C)c1nn(C(N(C)C)=O)c(SCC(O)=O)n1,0
7290,5.23,N,0,[NH3+]c1ccc(CC(=O)[O-])cc1,0.03
7096,8.34,O,9,CCC(C(C(CC)=C1)=NO)=CC1=O,0
5892,7.6,N,9,[N-]=[N+]=Nc1ncnc2c1[nH]cn2,0
5369,8.18,N,9,O=C2C[C@@H]4OCC=C5C[NH+]6CC[C@]37c1ccccc1N2[C@H]3[C@H]4C5C[C@H]67,0
5242,4.6,O,0,OC(/C=C/c(cc1)cc2c1OCO2)=O,0
5915,3.1,O,5,CC(C)([C@H]1C(O)=O)SC2N1C(CCC[C@@H](C([O-])=O)[NH3+])=[NH+]C2C([O-])=O,0
6328,1.51,O,0,OC(C(OC(c1ccccc1)=C1)=CC1=O)=O,0
236,2.3,O,8,NC(=O)C[NH+](CC(=O)O)CC(=O)[O-],0
1223_1,4.15,O,15,C[C@@](CC(=O)OC)(c1ccccc1)C(=O)[OH:15],0
165_1,1.09,N,9,c1c(c(cc(c1Cl)Cl)Cl)[NH3+:7],0
3973,6.87,O,0,OC1=CC=CC=CC1=O,0
6396,4.17,N,8,CCc1ccc(C)n[nH+]1,0
57_2,8.79,N,4,CC(C)(C)[NH2+]CC(O)c1cc(O)cc(O)c1,0
4472,5.1,N,6,C[NH+](C)CCC/[NH+]=C(c1ccccc1)\c3ccc2ccccc2c3,0
2332,7.92,N,3,CCC[NH2+]N,0
2874,4.19,N,4,Nc1nc[nH+]c2c1ncn2C3CCCCC3,0
3708,13,N,0,Nc(c([n-]cn1)c1nc1)[n+]1[O-],0
4345,6.37,N,8,CCCC(CCC)(C(N1)=O)SC1=O,0
2565,11,N,6,Nc2cccc3[nH+]c1ccccc1c(N)c23,0
1357,1.95,N,3,Cc1c[nH+]c(C)cn1,0
6506,3.8,N,8,Cc(cc1)ccc1S(NC(OCc(cc1)ccc1[N+]([O-])=O)=O)(=O)=O,0
646_1,10.3,N,9,c1ccc(cc1)[C@@H](CC[NH3+:18])Oc2cc(ccc2C#N)Cl,0
585,6.3,N,12,Cc1cc(C([NH3+])CO)c(O)c(C([NH3+])CO)c1,0
5732,6.38,N,6,OCc1c[nH]c[nH+]1,0
5464,9.5033,N,3,CC(C)[NH2+]CC(O)COc1cccc2ccccc12,0.07
818,9.65,N,0,[NH3+]C/C=C/C(=O)[O-],0
6470,9.105,N,0,[NH3+]C(Cc1ccccc1)C(=O)[O-],0.205
3448,6.97,N,10,CC(=O)OCCc1c[nH]c[nH+]1,0
5932,6.79,N,3,CC(C)([NH3+])C[NH3+],0
2960,7.1,O,8,N#Cc(cccc1)c1O,0.12
3352,11.78,O,5,[O-]c1c(/C=N/O)cccc1,0
6085,2,N,8,O=C(c1c2cccc1)NS2(=O)=O,0
572_1,3.78,N,16,c1cc(ccc1C(=O)OC(C(F)(F)F)(F)F)[NH3+:10],0
1190_1,10.29,O,10,CC(C)(C)c1cc(cc(c1)[OH:15])C(C)(C)C,0
5131,4.54,N,1,C[NH+](C)c1ccc(N=O)cc1,0
4785,3.759,O,13,CC(C)(C)c(cc1)ccc1SCC(O)=O,0.001
7333,6.075,N,18,CC(CC(C#N)(c1ccccc1)c2ccccc2)[NH+]3CCOCC3,0.025
1514,11.29,O,10,[O-]c(ccc([N+]([O-])=O)c1)c1O,0
7090,2.51,O,0,OP1(CCCC1)=O,0
124,9.3,N,2,CC[NH+](CC)CCNc2nc(C)nc(Nc1ccc(Cl)cc1)n2,0
4824,7.53,N,2,CC[NH+](CC)CCC(OC(=O)c1ccccc1)c2ccccc2,0
3853,9.5,N,7,C[C@H]1CC[C@H](O)[C@@H]([NH3+])C1,0
1262_1,6.22,O,6,c1cc2c(cc1[OH:17])C(=O)c3ccc(cc3C2=O)O,0
6754,6.77,N,11,[NH3+]CC(=O)N[C@H](Cc1c[nH]c[nH+]1)C(=O)[O-],0
1287,7.31,O,9,C[S+](C)c(cc1)ccc1O,0
302_2,10.96,N,2,NC(=[NH2+])c5ccc([C@H]4[C@H]2C(=O)N(Cc1ccc(F)cc1)[C@](O)(C(F)(F)F)[C@H]2[C@@H]3CCCN34)cc5,0
6198,7.15,N,5,N/C(=N\O)C([NH3+])c1ccccc1,0
4417,10,N,10,CC(=O)c1ccc([O-])c(C[NH+](C)C)c1,0
6390,5.2,N,11,OCCNc1nc(NCCO)[nH+]c(NCCO)n1,0
5849,8.83,O,10,C[NH+](C)Cc(cc1)ccc1O,0
2334,10.65,N,7,CCCCCCC[NH3+],0.01
2526,10.74,N,0,[NH3+]CCCCCCC#CC#CCCC(=O)[O-],0
893,3.59,N,8,CCCc1cccn[nH+]1,0
7091,2,S,5,[NH3+]CCNC(S)=S,0
1640,2.55,O,4,CCC(C(O)=O)[NH3+],0
7308,10.15,N,6,CC(C)CCC[NH+](C)CCCNC(=O)/C=N/[O-],0
3539,7.93,N,2,CC[NH+]1CC1,0
5998,3.78,N,12,Cc2ccc(C1CCC[NH+]1C)c[nH+]2,0
5510,11.82,O,17,CC(C)(C)c1cc(/C=C/Cl)cc(C(C)(C)C)c1O,0
6425,6.53,N,3,Cn1c[nH+]cc1CC([NH3+])C(=O)[O-],0
2445,10.39,N,3,Nc1c[nH+]c([S-])nc1N,0
6995,8.98,N,0,NS(c1cc(C(F)(F)F)ccc1)(=O)=O,0
1180_1,3.29,O,12,c1ccc2c(c1)ccc(c2C(=O)[OH:14])O,0
3611,10.58,N,5,CN(C(C=C(NOC)N1C)=O)C1=O,0
2162,4.61,N,10,Cn2c(N)nc(=O)c1[nH]c[nH+]c12,0
6096,6,N,12,Cc2[nH]c1ccc(C(=O)[O-])cc1[nH+]2,0
4693,10.34,O,12,Cc1nc(Cc2ccccc2)c(O)o1,0
3928,8.79,N,3,ClC1C[NH+]2CCC1CC2,0
5362,2.37,O,10,N#CC(C1CCCCC1)C(O)=O,0
421_1,4.98,N,12,c1cc(ccc1[C@@]23CCC[C@@H]2C3)[NH3+:13],0
4004,7.1,O,16,Nc1ccnc2c1ncn2CCOCP(=O)(O)[O-],0
866_1,8.2,N,18,c1cc(ccc1S(=O)(=O)[N-]C(=O)N2CCC(CC2)[NH+:25]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)Cl,0
1077_1,4.12,O,9,c1ccc(c(c1)CC(=O)[OH:11])CO,0
276_1,2.98,N,5,Cc1cc(c([nH+:7]c1)N)N(=O)=O,0
41,9.475,O,5,CSc1cc(O)ccc1,0.055
2109,5.59,N,15,CSS/C(CCO)=C(C)/N(C=O)Cc1c[nH+]c(C)nc1N,0
2704,2.63,O,13,[NH3+]CCC(NC(Cc1c[nH+]c[nH]1)C(O)=O)=O,0
1086_1,3.27,O,11,c1cc(c(c(c1)Cl)CO)C(=O)[OH:10],0
1719,8.81,O,11,C[NH+](C)CCCCNC(/C=N/O)=O,0
1127_1,2.64,O,12,c1cc(c(cc1Cl)Cl)OCC(=O)[OH:10],0
72_1,4.8,N,1,C[NH+:5](C)CC(F)(F)F,0
3403,9,N,12,Cc1ccccc1/C(=N/CCC[NH+](C)C)c2ccccc2,0
6768,8.85,N,7,CS[C@H]1CCC[C@@H]1[NH+](C)C,0
1036,3.63,N,2,C2C[NH+](CC[NH+]1CCOCC1)CCO2,0
975,3.26,O,4,Cc(c(C(O)=O)ccc1)c1I,0
2439,9.43,N,1,C[NH+](C)CCNC(=O)/C=N/[O-],0
3143,3.17,O,12,Cc1ccc([N+](=O)[O-])cc1C(=O)O,0
2966,2.95,N,5,Nc2ccc1[nH+]ccnc1c2,0
7229,2.85,O,5,O[C@H]([C@H]([C@H](C(O)=O)O[C@@H]1OC(c2ccccc2)=O)O)[C@@H]1O,0
4396,4.43,N,13,C[NH+](C)CCCNc1c([N+](=O)[O-])c[nH+]c2ccccc12,0
2160,5.36,O,6,Cn1nc(/N=N/O)nc1N,0
793_1,3.44,N,14,Cn1c(c(c(n1)Cl)C(=O)OC)S(=O)(=O)[NH:19]C(=O)Nc2nc(cc(n2)OC)OC,0
4715,7.5,O,8,CC[NH+](CC)Cc(c(O)ccc1)c1Cl,0
3667,8.66,N,8,C=C(C)C(=O)OCC[NH+](CC)CC,0
7152,11.75,O,8,Cc(cc(cc1)[O-])c1O,0
3042,8.26,O,10,Cc1cc(C#N)cc(C)c1O,0.01
232,7.815,O,0,Oc(ccc(Br)c1)c1Br,0.025
4407,7.7,N,6,CC(C)[NH2+]CC[NH3+],0
171_1,3.1,N,9,COc1cc(cc(c1)Cl)[NH3+:8],0
7104,9.75,N,8,Cc1nc([N+]([O-])=O)c[nH]1,0
1110_1,4.41,O,12,COc1cc(ccc1O)CC(=O)[OH:12],0
196_2,5.9,O,17,[NH3+]C4[C@H]5CN(c1nc2c(cc1F)c(=O)c(C(=O)O)cn2c3ccc(F)cc3F)C[C@@H]45,0
1425,8.15,N,10,S=C(C(c1ccccc1)N1)NC1=S,0
6045,9.15,N,9,COC([n+](cc1)ccc1N)=O,0
4281,8.32,N,7,CCOC(=O)C[C@@H]([NH3+])c1ccccc1,0
1986,6.06,N,6,CNc1nnn[nH]1,0
6785,5.05,N,6,Brc2ccc(C1[NH2+]CCS1)cc2,0
557_1,4.45,N,16,c1cc(ccc1Cc2ccc(cc2)N(=O)=O)[NH3+:14],0
7395,4.94,S,0,Sc1cc(Cl)cc(Cl)c1,0
1067_1,4.41,O,10,c1ccc(c(c1)/C=C/C(=O)[OH:11])Cl,0
5801,8.5,N,11,Cc1csc(c(cc2)ccc2NS(c(cc2)ccc2N)(=O)=O)n1,0
1081_1,3.26,O,10,c1cc(cc(c1)I)[C@H](C(=O)[OH:10])O,0
4368,6.91,N,9,Nc1c(cccc2O)c2[nH+]cc1,0
3323,3.18,N,4,Cc1cn[nH+]c2c(O)cccc12,0
2482,9.42,N,4,CC1=CC[NH+]2CC[C@@H](O)[C@@H]12,0
7376,10.19,S,4,OCCCS,0
1486,9,N,3,CCC[NH+](CCO)CC(O)CC,0
3049,6.05,N,3,Nc1c[nH+]cn1[C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O,0
3413,9.5,N,3,C=CC[NH+](C)CCCNC(=O)/C=N/[O-],0
1028_1,2.21,O,9,c1ccc(cc1)[C@@H](C(=O)[OH:10])Br,0
3854,3.63,O,10,CC(C)c(cccc1)c1C(O)=O,0
129,9.5,N,17,Nc3ccc(/C=C/c2cc(N)c1ccccc1[nH+]2)cc3,0
4258,8.8,N,12,Cc1ccccc1/C(=N\CCC[NH+](C)C)c2cccc3ccccc23,0
73_1,9.93,N,7,C(CC(Cl)(Cl)Cl)C[NH3+:5],0
6267,8.92,N,10,C2=C(c1ccco1)C3CC[NH+]2CC3,0
4211,2.09,N,8,NS(=O)(=O)c1ccc([NH3+])cc1,0
6348,5.64,N,12,C(CSCCSCCc1nnn[nH]1)c1nnn[n-]1,0
2640,7.83,O,8,CS(c(cc1)ccc1O)(=O)=O,0
5404,4.01,N,7,Nc1nccc(O)[nH+]1,0
769_1,2.9,N,10,O=C([O-])COCC[NH+]3CC[NH+:22](C(c1ccccc1)c2ccc(Cl)cc2)CC3,0
6143,7.5,N,1,C[NH+](C)CC(Cl)CCl,0
4932,5.05,N,6,CC(C)(C)OC(NS(c1ccc(C)cc1)(=O)=O)=O,0
5126,2.03,N,8,Cc2ccc1[NH2+]CC[NH2+]c1c2,0
1242,8.43,O,14,C[NH+](C)Cc(cc1)ccc1NC(/C=N/O)=O,0
2598,7.6,O,6,Cc(cc(cc1)O)c1[S+](C)C,0
4918,9.53,O,8,CSc(cc1)ccc1O,0
5412,5.64,N,9,Cc2ccc1[nH]c(CO)[nH+]c1c2,0
6809,5.87,N,1,C[NH+](C)CC[NH+](C)C,0.17
4842,3.81,O,0,OC(c1cccc(Br)c1)=O,0
511,1,N,5,CSc1nc[nH+]c2[nH]ncc12,0
1685,5.46,N,6,Nc1cccc2[nH+]cccc12,0
4120,8.85,O,4,CC(N(C)O)=O,0
2952,10.54,N,10,[O-][N+](=O)c2ccc([O-])c(C[NH+]1CCCCC1)c2,0
3690,6,N,1,C[NH2+]c1ccc(O)cc1,0
6036,3.63,N,17,COc1cc(S(C)=O)ccc1c3nc2ccn[nH+]c2[nH]3,0
5139,2.35,O,4,[NH3+]CC(=O)O,0
1927,6.81,N,2,CC(NOC(C)=O)=O,0
55_2,8.06,N,0,[NH3+][C@H]1[C@H](O)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O,0
2136,8.78,O,18,O=C([O-])C(NCC[NH2+]C(C(=O)[O-])c1ccccc1O)c2ccccc2O,0
3111,9.19,O,0,Oc1c(/C=N/c(nc2)nc3c2nc[nH]3)cccc1,0
544,5.81,O,5,C/C(/N=O)=N\O,0
703,9.52,O,12,[O-][n+](c1ccccc11)ccc1NO,0
4907,3.65,O,8,OC1(CCCC1)C(C(O)=O)c(cc1)ccc1c1ccccc1,0
6312,6.23,N,5,CC(=O)C(C[NH+]1CCOCC1)c2ccccc2,0
7031,9.58,O,0,Oc(cc1)cc(C2)c1c1c2cccc1,0
1623,11.08,O,8,COc1c(/C=C/C=N/O)cccc1,0
3451,10.9,N,3,CCC[NH2+]CC[S-],0
7014,5.81,N,8,[NH3+]CCCCc1cc[nH+]cc1,0
3012,9.15,N,4,N/C(CC[NH3+])=N\O,0
1259_1,8.3,O,6,c1cc2c(c(c1)[OH:17])C(=O)c3c(cccc3O)C2=O,0
4708,8.9,N,2,CC(Nc1nnc(c2ccccc2)s1)=O,0
1205,9.37,N,9,CN(CCC[NH3+])CCC[NH3+],0
3639,3.26,O,11,CC(C)CCP(CCC(C)C)(O)=O,0
98_1,9.09,N,3,C[C@@H]1C[N@@H+:9](CCC1=C)C,0
1716,12.64,N,13,Nc1nc2cc3ccccc3cc2[nH]1,0
466_1,9.29,N,8,c1ccnc(c1)CC[NH+:14]2CCCCC2,0
1157,9.83,N,8,ONc1ncnc2c1[nH]cn2,0
4889,11.6,O,10,Cc(c(C1CCCCC1)c1O)nn1c1ccccc1,0
2534,4.33,N,4,Fc2cc1[nH+]c[nH]c1cc2Cl,0
2400,2.87,O,0,OC(CCl)=O,0
743,3.6,O,11,Cn1c[nH+]c(C(=O)[O-])c1C(=O)O,0
6275,6.24,N,4,O=C(CS1)NC1=O,0
2243,5.2,N,10,Nc2ccc(Cc1ccc([NH3+])cc1)cc2,0
663_1,8.9,N,6,C[C@@H]1CCCC[N@@H+:17]1CCCOC(=O)c2ccc(c(c2)Cl)Cl,0
4694,9.95,N,0,NS(c1ccccc1)(=O)=O,0
6438,8.7,N,5,C#CC(C)(C)[NH+](C)C(C)C,0
4901,9.74,O,10,Cc1ccccc1[B-](O)(O)[OH2+],0
1273,9.4,N,7,Cc2ccc(NC(=[NH2+])c1ccccc1)cc2,0
5766,10.5,N,0,[NH3+]CCCCCCC(=O)[O-],0
109_1,2.371,N,8,c1c(cc(cc1Cl)Cl)[NH3+:7],0
933_1,4.5,O,4,C(CC(=O)[OH:6])CCl,0
5947,12.5,O,19,[O-]C(c(cccc1)c1-n(c(c1ccccc1)c1)nc1O)=O,0
6033,2.93,O,10,O=C(O)c1nc[nH]c1C(=O)O,0
4976,8.14,O,0,Oc(cc1)c(C[NH+]2CCCCC2)cc1Cl,0
2797,3.105,N,10,C[NH+]1CCCC1c2ccc[nH+]c2,0.095
3583,4.84,N,15,Cc2n[nH]c3c(NCc1ccco1)nc[nH+]c23,0
3128,2.46,N,6,[NH3+]c1cccc([NH3+])c1,0
2742,9.12,N,8,C=C(C)C(=O)OCC[NH2+]CCCC,0
2100,12.35,N,2,NC(Nc(cc1)ccc1Br)=S,0
1341,5.77,O,21,c1c2c(c(c(c1F)[N@@]3CC[C@@H](C3)[NH3+])Cl)n(cc(c2=O)C(=O)[OH:23])C4CC4,0
1187,3.84,O,7,Cc1cccc(C(O)=O)c1OC,0
2131,9.91,N,3,OC1C[NH+]2CCC1CC2,0
4150,10,N,2,CC[NH+](CC)CCCNc1ccnc2ccccc12,0
896_1,3.29,O,4,CC[P@@H](=O)[OH:4],0
3317,8.68,O,5,Cc1ccc(O)c(C[NH+](C)C)c1,0
1157_1,4.31,O,7,Cc1cc(cc(c1[OH:14])N(=O)=O)N(=O)=O,0
1706,5.85,O,7,[O-]S(C(c1c(/C2=N\O)[nH]nc1)=CC2=O)(=O)=O,0
3703,3.9,O,27,C[C@H]([C@H](CC1)O[C@H]([C@@H]([C@H]2O)O)O[C@H](C)[C@H]2[NH+](C)C)O[C@H]1[n+](ccc(N)n1)c1O,0
6932,11.75,O,0,Oc2ccc1ccccc1n2,0.01
4820,9,N,3,CCC[NH+](CC(O)CC)CC(O)CC,0
925_1,2.33,O,4,C([C@@H](C(=O)[OH:5])Br)Br,0
4870,3.25,N,6,CSc1cc(C)[nH+]cn1,0
4263,4.45,O,8,Cn1ncnc1/N=N/O,0
922_1,4.29,O,6,C/C=C(/C)\C(=O)[OH:7],0
431_1,5.48,N,11,CCOC(=O)c1ccccc1[NH+:12](C)C,0
4277,9.2,O,0,Oc1ccc(cc(cc2)Br)c2c1,0
3474,8.7,N,5,CCC(O)C[NH+](C)CCO,0
3538,11.7,N,14,c(cc1)ccc1c1nc(cccc2)c2[nH]1,0
5191,9.47,N,6,C2CCN(CC[NH+]1CCCC1)C2,0
2317,8.14,N,3,CCC[NH2+]CC[NH2+]CCC,0
2727,7.37,N,9,Nc2[nH]c1ccccc1[nH+]2,0.17
363,6.54,N,7,O=C2N[C@@H](Cc1c[nH+]c[nH]1)C(=O)N[C@H]2Cc3cnc[nH]3,0
2837,9.19,O,0,ONC(Cc1ccccc1)=O,0
7234,9.42,N,2,CC[NH+]2CC[C@@]3(C)c1cc(O)ccc1C[C@@H]2[C@H]3C,0
846,10.78,N,1,C[NH2+]CCCC(=O)[O-],0
3343,3.13,O,6,[O-][N+](c1cc(C(O)=O)cc(Cl)c1)=O,0
2720,9.04,N,0,NS(c1cccc(Cl)c1)(=O)=O,0
5795,8.86,N,1,C[NH2+]CC(=O)N(C)C,0
6003,12.16,N,8,S=C(c1ccccc1)NCc1ccccc1,0
3632,3.95,O,4,CC(CC(O)=O)C#N,0
900,5.72,N,10,c2cc(c1ccoc1)cc[nH+]2,0
6262,9.86,N,9,NCCC[NH2+]CCCC[NH3+],0
1643,9.44,N,0,[NH3+]CCC(=O)NC(Cc1c[nH]cn1)C(=O)[O-],0
7004,9.82,N,9,CN(C)c3ccc(C1=C[NH+]2CCC1CC2)cc3,0
398_1,9.25,N,12,CC(C)C[C@@H](c1ccc(cc1)F)[NH3+:12],0
105_1,9.25,N,7,C[C@H]1CC(=C)CC[N@@H+:9]1C,0
5749,4.28,N,4,NC(c1c(N2)nc[nH]1)=NS2(=O)=O,0
244,11.265,N,4,CC1CC[NH2+]CC1,0.035
1108_1,4,O,12,CC(=O)Oc1cccc(c1)C(=O)[OH:12],0
7207,4.17,N,21,COc1cc(NS(C)(=O)=O)ccc1c3cn2cccnc2[nH+]3,0
6345,4,N,9,Cc1ncc(C[NH3+])c(N)[nH+]1,0
3952,7,N,8,Cc2cc(C)cc(C(=[NH2+])c1ccccc1)c2,0.18
1029,9.26,N,8,Cn1ncc2c1N=CNC2=O,0
3174,1.67,N,1,C[NH2+]c1cccn(=O)c1,0
1850,4.545,O,4,CC(CC(O)=O)O,0.155
5104,2.82,N,8,Cc1ccccc1/C(=[NH+]\CC[NH+](C)C)c2ccccc2C,0
2471,2.5,O,8,NC(NOCCC(C(O)=O)[NH3+])=O,0
655,1.92,N,6,Oc1cccc2[nH+]nccc12,0
531,4.26,O,6,[NH3+]CCCCC(O)=O,0
1648,8.17,O,15,[O-]C(C[NH+](CC([O-])=O)Cc(cccc1)c1O)=O,0
5265,7.95,O,0,Oc1cc2cnncc2cc1,0
1821,3.72,N,3,[NH3+]CC([NH3+])C[NH3+],0
5832,5.94,N,2,CC1([NH3+])CC1(C)[NH3+],0
1193,3.54,N,0,[NH3+]c1ccc2c(c1)Cc3c(F)cccc23,0
945_1,4.45,O,7,c1ccn(c1)C(=O)[OH:8],0
4961,7.6,N,4,CC(C)(C)[NH+]1CCCC(=O)C(O)CCC1,0
560,1.41,N,8,COc3ccc(c2c[nH+]c(c1ccc(OC)cc1)o2)cc3,0
2835,4.5,N,11,S=C(/N=N/c1ccccc1)N[NH2+]c2ccccc2,0
3933,4.15,O,0,On1nnc(cc2)c1cc2Cl,0
3629,7.12,N,18,COc1ccc2c3c1O[C@@H]5[C@H](O)C=C[C@@H]4[C@H]([C@@H]2O)[NH+](C)CC[C@]345,0
3581,4.5,N,7,Oc1ccc(O)c2[nH+]cccc12,0
189_1,10.93,N,5,C1CCC(C1)[NH2+:11]C2CCCC2,0
1851,10.93,N,9,COc(cc1)ccc1C(Nc(cc1)ccc1Cl)=S,0
5697,2.94,N,11,[NH3+]C(CC(=O)[O-])c1cccc[nH+]1,0
756,0.38,O,6,CC(C)CNC(O)=S,0
1060,5.03,N,8,O=C(Cc1cccc[nH+]1)c2ccccc2,0
1352,8.95,O,0,Oc1cccc(I)c1,0.07
1717,8.94,O,3,Cc1c(O)oc(c2ccccc2)n1,0
6281,4.88,N,9,Nc2ccc(c1ccc([NH3+])cc1)cc2,0
6471,0.41,N,6,Clc3ccc(c2[nH+]cc(c1ccccc1)o2)cc3,0
483_1,0.98,N,14,CCOC(=O)c1cc(cc(c1)N(=O)=O)[NH3+:10],0
661_1,9.9,N,1,C[NH2+:19]CC[C@H](c1ccccc1)Oc2cc(ccc2C#N)Cl,0
6177,10.97,N,7,NCCCCCC[NH3+],0
3843,8.21,N,2,CC[NH+](CC)CC(=O)NC1CCCCC1,0
1356,9,N,5,CCCCC[NH+](CC(C)O)CC(C)O,0
2831,12.2,O,17,CCc1c(C)n(c(cccc2)c2C([O-])=O)nc1O,0
5123,10.8,N,5,[O-][N+]([N-]c1n[nH]cn1)=O,0
4334,4.05,O,3,CC(C(O)=O)c1cccc(C(c2ccccc2)=O)c1,0.09
4662,7.09,N,11,C=CCC(C1=CCCCC1)(C(NC(N1)=S)=O)C1=O,0
6443,9.98,N,0,[NH3+]CCCc1ccncc1,0
6401,9.8,O,0,O/N=C(\c1ccccc1)/Cl,0
1841,7.82,N,6,[O-]C(C[NH+](CCNS(c1ccccc1)(=O)=O)CC([O-])=O)=O,0
