Smiles,tanimoto_coefficient,Name,pKa,Center,Index,Source,Error
CNC(=O)c1ccc(Oc2ccc3c(c2)CC[NH+](C2CCC2)CC3)nc1,0.25882352941176473,ht_pka_083_1,8.6,N,17,F1000Res_Novartis,0.0
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)[nH+]cc1Cl,0.2765957446808511,pka_pot_135_1,4.266667,N,29,F1000Res_Novartis,0.0
CNC(=O)c1nc(c2ccc(Cl)c(S(=O)(=O)[NH]c3cccc(F)c3C)c2)cnc1N,0.24444444444444444,ht_pka_159_1,7.6,N,16,F1000Res_Novartis,0.0
CNc1[nH+]c2ccccc2n(C)c1=O,0.3611111111111111,pka_pot_356_1,4.25,N,3,F1000Res_Novartis,0.0
COC(=O)Cn1c(C[NH+]2CCC(Cc3ccccc3)CC2)nc2c1c(=O)n(C)c(=O)n2C,0.2976190476190476,ht_pka_113_1,6.0,N,8,F1000Res_Novartis,0.0
COc1cc(C(C)=O)ccc1OCCC[NH+]1CCC(c2noc3cc(F)ccc23)CC1,0.32978723404255317,pka_pot_039_1,8.2,N,15,F1000Res_Novartis,0.0
COc1cc(C(C)O)ccc1OCCC[NH+]1CCC(c2noc3cc(F)ccc23)CC1,0.3020833333333333,pka_pot_076_1,8.25,N,15,F1000Res_Novartis,0.0
COc1cc(CN(CC(=O)NCc2ccccc2Cl)S(=O)(=O)c2ccc(CN3CC[NH+](C)CC3)cc2)ccc1OCC(C)C,0.25252525252525254,pka_pot_017_1,7.17,N,30,F1000Res_Novartis,0.0
COc1ccc(c2c(C)nc3c(c4cccc[nH+]4)cnn3c2N)cc1,0.27586206896551724,pka_pot_300_1,6.07,N,17,F1000Res_Novartis,0.0
COc1ccc(c2ccc(C(=O)Nc3ccc4c(c3)CCC(C[NH+](C)C)C4)cc2)cc1,0.3333333333333333,pka_pot_074_1,9.1,N,23,F1000Res_Novartis,0.0
COc1ccc(c2cnc3c(c4cccc5[nH+]cccc45)cnn3c2)cc1,0.32142857142857145,ht_pka_181_1,4.4,N,16,F1000Res_Novartis,0.0
COc1ccc(c2nc(Nc3ccc(F)cc3F)c3ccccc3[nH+]2)cc1OC,0.39285714285714285,ht_pka_125_1,5.2,N,24,F1000Res_Novartis,0.0
COc1ccc(/C=C/C(=O)N2CCN(c3cccc[nH+]3)CC2)cc1,0.3333333333333333,ht_pka_050_1,5.3,N,19,F1000Res_Novartis,0.0
COc1ccc(C#CC(C)(C)[NH3+])cc1C(=O)c1ccc(Nc2ccc(F)cc2F)cc1,0.2542372881355932,pka_pot_107_1,8.1,N,11,F1000Res_Novartis,0.0
COc1ccc(CNC(=O)[C@@H](NC(=O)[C@H](Cc2ccc(OC)c(OC)c2)NC(=O)Cc2cccc(Oc3ccccc3)c2)C(C)C)c(O)c1,0.2962962962962963,pka_pot_009_1,10.91,O,47,F1000Res_Novartis,0.0
COc1ccc(N2CCOCC2)c2sc([NH2+]C(=O)N3CCC(C)(O)CC3)nc12,0.25,ht_pka_275_1,9.4,N,15,F1000Res_Novartis,0.0
COc1ccc(N2CCc3c(-n4ccc(N5CCNC5=O)n4)cc(C)[nH+]c32)c(C)c1,0.2625,pka_pot_367_1,6.37,N,25,F1000Res_Novartis,0.0
COc1ccc([NH]S(=O)(=O)c2ccc(-n3cccn3)cc2)cc1OC,0.3333333333333333,ht_pka_107_1,8.3,N,6,F1000Res_Novartis,0.0
COc1ccc(OC)c(CNc2ccc3[nH+]c(N)nc(N)c3c2Cl)c1,0.31666666666666665,pka_pot_290_1,7.1,N,15,F1000Res_Novartis,0.0
COc1ccc(SC)c2c1C[C@@H]1[C@@H](C2)OCC[NH+]1C,0.21875,pka_pot_026_1,6.25,N,17,F1000Res_Novartis,0.0
COc1ccc2c(c1)CN(C(=O)CC[NH+]1CCC(Cc3ccccc3)CC1)CCS2,0.3176470588235294,ht_pka_056_1,8.3,N,14,F1000Res_Novartis,0.0
COc1ccc2c(c1)C[NH+](C)CCS2,0.2857142857142857,ht_pka_055_1,7.5,N,9,F1000Res_Novartis,0.0
COc1ccc2[nH+]ccc(-n3cc4c(n3)CCC(NC(=O)c3ccc5c(c3)NC(=O)CS5)C4)c2n1,0.20930232558139536,ht_pka_138_1,3.8,N,6,F1000Res_Novartis,0.0
COc1cccc(c2cccc(CCC3(C)CC(=O)N(C)C(N)=[NH+]3)c2)c1,0.32075471698113206,ht_pka_218_1,9.4,N,23,F1000Res_Novartis,0.0
COc1cccc(c2c[nH+]c(N)c(c3ccc(C(N)=O)cc3)c2)c1,0.3191489361702128,ht_pka_133_1,5.3,N,9,F1000Res_Novartis,0.0
COc1cccc(c2nnc3n(Cc4ccccc4Cl)c(=O)c4ccccc4n23)c1O,0.3050847457627119,ht_pka_244_1,8.4,O,30,F1000Res_Novartis,0.0
COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CC[NH2+]CC4)n(CC=C(C)C)c3c2=O)c1,0.22448979591836735,pka_pot_236_1,8.2,N,21,F1000Res_Novartis,0.0
COc1cccc(OC)c1c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(O)=O)cc1,0.36363636363636365,pka_pot_036_1,3.41,O,28,F1000Res_Novartis,0.0
COc1cccc2[nH]cc(c3cc[nH+]c(N)n3)c12,0.3157894736842105,ht_pka_192_1,5.522,N,13,F1000Res_Novartis,0.0
COc1ccccc1S(=O)(=O)[NH]c1ccc2c(c1)CN(C)C(=O)N2,0.25925925925925924,ht_pka_288_1,8.65,N,11,F1000Res_Novartis,0.0
CS(=O)(=O)[NH]n1c(=O)[nH]c2cc(C(F)(F)F)c(N)cc2c1=O,0.20689655172413793,pka_pot_188_1,8.6,N,4,F1000Res_Novartis,0.0
CS(=O)(=O)[NH]n1c(=O)[nH]c2cc(C(F)(F)F)c(N3CCCOCC3)cc2c1=O,0.1951219512195122,pka_pot_200_1,8.4,N,4,F1000Res_Novartis,0.0
CS(=O)(=O)[NH]n1c(=O)[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2c1=O,0.20512820512820512,pka_pot_172_1,8.35,N,4,F1000Res_Novartis,0.0
CS(=O)(=O)[NH]n1c(=O)[nH]c2cc(C(F)(F)F)ccc2c1=O,0.23076923076923078,pka_pot_139_1,8.35,N,4,F1000Res_Novartis,0.0
CS(=O)(=O)c1ccc(c2c[nH+]c(N)c(c3ccc(C(F)(F)F)cc3)c2)cc1,0.3064516129032258,ht_pka_171_1,4.9,N,10,F1000Res_Novartis,0.0
CS(=O)(=O)c1ccc(c2c[nH+]c(N)c(c3ccc(C(F)(F)F)nc3)c2)cc1,0.3333333333333333,ht_pka_172_1,4.8,N,10,F1000Res_Novartis,0.0
CS(=O)(=O)c1ccc(c2nc3c(c(=O)[nH]2)COCC3)cc1,0.23636363636363636,pka_pot_337_1,7.31,N,14,F1000Res_Novartis,0.0
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(c3cccc[nH+]3)c2)c(Cl)c1,0.26666666666666666,pka_pot_282_2,3.84,N,22,F1000Res_Novartis,0.0
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,0.2839506172839506,pka_pot_198_1,7.7,N,22,F1000Res_Novartis,0.0
C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,0.28,ht_pka_161_1,10.4,O,18,F1000Res_Novartis,0.0
C[NH+](C)CC1CCc2cc(NC(=O)c3ccc(c4ccc(F)cc4)cc3)ccc2C1,0.25301204819277107,pka_pot_075_1,9.1,N,1,F1000Res_Novartis,0.0
C[NH+](C)CCSc1nc2ccccc2cc1c1ccccc1,0.35714285714285715,ht_pka_075_1,8.4,N,1,F1000Res_Novartis,0.0
C[NH+](CCC(=O)N1CCN(c2ccc(F)c(F)c2)CC1)CCC1c2ccccc2c2ccccc21,0.2537313432835821,pka_pot_077_1,7.8,N,1,F1000Res_Novartis,0.0
C[NH+](CCC(=O)N1CCN(c2ccc(F)c(F)c2)CC1)CCC1c2ccccc2Oc2ccccc21,0.23684210526315788,pka_pot_078_1,7.9,N,1,F1000Res_Novartis,0.0
Cc1[nH]c2ccccc2c1C1CC[NH+](Cc2ccc(CCC(=O)N=O)cc2)C1,0.3225806451612903,pka_pot_242_1,8.59,N,13,F1000Res_Novartis,0.0
Cc1[nH]c2ccccc2c1CC[NH+]1CCc2cc(CCC(=O)N=O)ccc2C1,0.3709677419354839,pka_pot_250_1,7.955,N,12,F1000Res_Novartis,0.0
Cc1cc(C)c2cc(C(=O)NC3CC[NH+](C)CC3)[nH]c2c1,0.39655172413793105,ht_pka_091_1,8.5,N,14,F1000Res_Novartis,0.0
Cc1cc(N2CCCC2)cc(/C=C/c2cccc(C(F)(F)F)c2)[nH+]1,0.2830188679245283,pka_pot_007_1,9.43,N,23,F1000Res_Novartis,0.0
Cc1ccc(c2cc(C(F)(F)F)nn2c2ccc(S([NH2])(=O)=O)cc2)cc1,0.3194444444444444,pka_pot_089_1,9.46,N,19,F1000Res_Novartis,0.0
Cc1ccc(c2ccc3c(c2)C=C(C(=O)Nc2ccc(C[NH+](C)C4CCOCC4)cc2)CCC3)cc1,0.2608695652173913,pka_pot_053_1,8.3,N,21,F1000Res_Novartis,0.0
Cc1ccc(c2ncc(Cl)cc2c2ccc(S(C)(=O)=O)cc2)c[nH+]1,0.26785714285714285,pka_pot_088_1,4.63,N,23,F1000Res_Novartis,0.0
Cc1ccc(C)n1c1ccc(Cl)cc1C(O)=O,0.35135135135135137,pka_pot_192_1,3.35,O,15,F1000Res_Novartis,0.0
Cc1ccc(C)n1c1ccc(SCC(O)=O)cc1,0.3018867924528302,ht_pka_154_1,3.5,O,14,F1000Res_Novartis,0.0
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2[nH+]cn(C)c(=O)c2c1,0.21333333333333335,ht_pka_032_1,3.6,N,26,F1000Res_Novartis,0.0
Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(c2ccc[nH+]c2)n1,0.2602739726027397,ht_pka_087_1,3.9,N,26,F1000Res_Novartis,0.0
Cc1ccc(OC(C)(C)C(=O)N[C@@H](C)[C@@H](Cc2ccc(OCCF)cc2)c2cccc(C#N)c2)[nH+]c1,0.2441860465116279,ht_pka_246_1,2.7,N,34,F1000Res_Novartis,0.0
Cc1ccc2c(c1)C(=O)C(=O)[NH2+]2,0.29411764705882354,ht_pka_058_1,9.8,N,11,F1000Res_Novartis,0.0
Cc1cccc(C)c1C(=O)N1CCC(C)([NH+]2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,0.29850746268656714,pka_pot_063_1,8.35,N,15,F1000Res_Novartis,0.0
Cc1csc2ccc3[nH]c4c(c3c12)C[NH+](C)CC4,0.2558139534883721,ht_pka_164_1,8.6,N,14,F1000Res_Novartis,0.0
Cc1csc2nc[nH+]c(NCCc3ccc(Cl)cc3)c12,0.3114754098360656,ht_pka_096_1,3.9,N,7,F1000Res_Novartis,0.0
Cc1nc(c2ccc(OCC(C)C)c(C#N)c2)sc1C(O)=O,0.23728813559322035,ht_pka_189_1,4.0,O,20,F1000Res_Novartis,0.0
Cc1nc2cccc(C(F)(F)F)c2c(=O)n1c1ccc(OC2CC[NH+](C3CCC3)CC2)cc1,0.30952380952380953,pka_pot_331_1,9.0,N,24,F1000Res_Novartis,0.0
Cc1nc[n+]([O-])c(C)c1C(=O)N1CCC(C)([NH+]2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,0.2631578947368421,pka_pot_062_1,8.5,N,16,F1000Res_Novartis,0.0
Cc1[nH+]cccc1Oc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C,0.25,pka_pot_267_1,4.18,N,2,F1000Res_Novartis,0.0
Cc1onc(c2ccccc2)c1c1ccc(S([NH2])(=O)=O)cc1,0.3333333333333333,pka_pot_037_1,10.01,N,17,F1000Res_Novartis,0.0
Clc1ccc(c2ccc(c3ccnc(N4CC[NH2+]CC4)n3)s2)cc1,0.23529411764705882,pka_pot_229_1,8.9,N,17,F1000Res_Novartis,0.0
Clc1ccc(OCc2n[nH]nn2)c(C2CCCCC2)c1,0.3018867924528302,pka_pot_162_1,3.87,N,9,F1000Res_Novartis,0.0
Clc1ccc2c(c1)[NH+]=C(N1CCCCC1)c1ccccc1N2,0.22388059701492538,ht_pka_264_1,7.2,N,7,F1000Res_Novartis,0.0
Cn1c(c2ccc(C[NH+](C)C)cc2)cc2onc(c3ccccc3)c2c1=O,0.34782608695652173,pka_pot_029_1,8.375,N,8,F1000Res_Novartis,0.0
Cn1c(=O)n([NH]S(C)(=O)=O)c(=O)c2ccc(Cl)cc21,0.25396825396825395,pka_pot_155_1,6.8,N,5,F1000Res_Novartis,0.0
Cn1cc(C(O)=O)c(=O)c2ccccc21,0.3783783783783784,ht_pka_271_1,6.5,O,5,F1000Res_Novartis,0.0
Fc1cccc(c2c[nH]c3[nH+]cccc23)c1,0.36363636363636365,ht_pka_209_1,4.1,N,10,F1000Res_Novartis,0.0
N#Cc1c(c2ccc(Cl)cc2)nc(SCC(=O)Nc2ccc(Cl)cc2)[nH]c1=O,0.25,ht_pka_158_1,3.7,N,25,F1000Res_Novartis,0.0
N#Cc1c(c2ccccc2)nc(SCc2ccccc2)[nH]c1=O,0.2727272727272727,ht_pka_299_1,4.5,N,20,F1000Res_Novartis,0.0
N#Cc1cc(C[NH+]2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,0.2413793103448276,ht_pka_090_1,7.0,N,6,F1000Res_Novartis,0.0
N#Cc1ccc2[nH]cc(c3cc[nH+]c(N)n3)c2c1,0.2545454545454545,ht_pka_267_1,5.3,N,12,F1000Res_Novartis,0.0
N#Cc1ccc2ccn(c3cc[nH+]c(N)n3)c2c1,0.22,ht_pka_269_1,4.6,N,12,F1000Res_Novartis,0.0
N#Cc1cccc(Nc2ccccc2C(O)=O)c1,0.36363636363636365,ht_pka_205_1,3.9,O,15,F1000Res_Novartis,0.0
N#Cc1cnc([NH2+]C(=O)Nc2ccc(Cl)c(Cl)c2)s1,0.34615384615384615,ht_pka_253_1,7.5,N,6,F1000Res_Novartis,0.0
N#Cc1csc([NH2+]C(=O)Nc2ccc(Cl)c(Cl)c2)n1,0.32075471698113206,ht_pka_259_1,8.3,N,6,F1000Res_Novartis,0.0
N#Cc1ncc2cc(COc3ccc(C(O)=O)cc3)n(CCC3CCCCC3)c2n1,0.2833333333333333,pka_pot_115_1,4.2,O,15,F1000Res_Novartis,0.0
N#Cc1ncc2cc(COc3cccc(CCC(O)=O)c3)n(CCC3CCCCC3)c2n1,0.2727272727272727,pka_pot_113_1,4.5,O,18,F1000Res_Novartis,0.0
NC(=O)c1ccc(c2cc(c3ccccc3)c[nH+]c2N)cc1,0.34146341463414637,ht_pka_128_1,5.4,N,17,F1000Res_Novartis,0.0
NC(=O)c1cccc(c2cc(Nc3ccc(OC(F)(F)F)cc3)nc[nH+]2)c1,0.23076923076923078,ht_pka_030_1,4.0,N,25,F1000Res_Novartis,0.0
NC1=[NH+]c2ccccc2CC1,0.2926829268292683,pka_pot_355_1,9.55,N,2,F1000Res_Novartis,0.0
[NH2]S(=O)(=O)Oc1ccc2nc(C=C3C4CC5CC(C4)CC3C5)oc2c1,0.3620689655172414,pka_pot_019_1,8.26,N,0,F1000Res_Novartis,0.0
[NH3+]c1ccc(c2cc3ccccc3oc2=O)cc1,0.36363636363636365,ht_pka_155_1,3.9,N,0,F1000Res_Novartis,0.0
Nc1cccc2c1C(=O)N(C1CCC(=O)[NH2+]C1=O)C2=O,0.21428571428571427,ht_pka_226_1,10.8,N,15,F1000Res_Novartis,0.0
Nc1[nH+][nH]c2cc(Br)ccc12,0.2702702702702703,ht_pka_019_1,2.9,N,2,F1000Res_Novartis,0.0
Nc1[nH+]c(c2ccccc2)cc2ccccc12,0.3953488372093023,ht_pka_257_1,6.9,N,2,F1000Res_Novartis,0.0
Nc1nc(c2ccccn2)[nH+]c(N)c1Cc1ccc(Cl)cc1Cl,0.2545454545454545,ht_pka_031_1,5.6,N,10,F1000Res_Novartis,0.0
Nc1nc(N2CCc3ccc(Br)cc32)cc[nH+]1,0.2962962962962963,ht_pka_201_1,6.9,N,16,F1000Res_Novartis,0.0
Nc1nc[nH+]c2ccc(c3cccc(F)c3)nc12,0.3617021276595745,ht_pka_223_1,4.7,N,4,F1000Res_Novartis,0.0
Nc1nc[nH+]c2ccc(c3ccnc(F)c3)nc12,0.32608695652173914,ht_pka_229_1,4.5,N,4,F1000Res_Novartis,0.0
O=C(/C=C/c1ccc(Br)cc1)N1CC[NH+](Cc2ccccc2)CC1,0.38636363636363635,ht_pka_069_1,6.1,N,14,F1000Res_Novartis,0.0
O=C(CSc1[nH+]ccn1C1CCCC1)Nc1ccc(C(F)(F)F)cc1,0.2676056338028169,ht_pka_170_1,5.1,N,5,F1000Res_Novartis,0.0
O=C(NO)C1c2ccccc2c2ccccc21,0.375,ht_pka_116_1,8.7,O,3,F1000Res_Novartis,0.0
O=C(NO)C1c2ccccc2Oc2ccccc21,0.3142857142857143,ht_pka_109_1,8.4,O,3,F1000Res_Novartis,0.0
O=C(Nc1ccc(F)c(Cl)c1)C1CCN(c2nccc[nH+]2)CC1,0.2804878048780488,ht_pka_045_1,3.8,N,20,F1000Res_Novartis,0.0
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1cc[nH+]cc1,0.25,pka_pot_058_1,5.2,N,24,F1000Res_Novartis,0.0
O=C(Nc1cccc(Cl)c1)c1ccc(Cl)cc1O,0.34146341463414637,ht_pka_227_1,6.3,O,17,F1000Res_Novartis,0.0
O=C(Nc1cccc(Cl)c1)c1ccccc1O,0.35555555555555557,ht_pka_228_1,7.2,O,16,F1000Res_Novartis,0.0
O=C([NH2+]c1nccs1)C(CC1CCCC1)c1ccc(Cl)cc1,0.2413793103448276,ht_pka_040_1,10.5,N,2,F1000Res_Novartis,0.0
O=C([NH2+]c1nnc(c2ccc(F)cc2)o1)c1ccc(Cl)s1,0.23214285714285715,ht_pka_298_1,5.8,N,2,F1000Res_Novartis,0.0
O=C([NH2+]c1nnc(c2cccs2)o1)c1cccc(C(F)(F)F)c1,0.25,ht_pka_106_1,5.7,N,2,F1000Res_Novartis,0.0
OC(=O)CSc1ncnc2cc(c3ccc(Br)cc3)sc12,0.2978723404255319,ht_pka_302_1,3.5,O,0,F1000Res_Novartis,0.0
OC(=O)c1ccc(c2nc(c3cccc(C(F)(F)F)c3)cs2)cc1,0.3090909090909091,pka_pot_171_1,4.1,O,0,F1000Res_Novartis,0.0
OC(=O)c1ccc(c2nn(C(=O)c3c(Cl)cccc3Cl)c3ccccc23)cc1,0.3170731707317073,ht_pka_217_1,3.2,O,0,F1000Res_Novartis,0.0
OC(=O)c1ccc(NC(=O)c2cn(c3ccccc3)nc2c2ccc(Cl)cc2)cc1,0.35294117647058826,pka_pot_368_1,4.2,O,0,F1000Res_Novartis,0.0
OC(=O)c1ccc(NCc2cccc(Oc3ccccc3)c2)cn1,0.34615384615384615,ht_pka_117_1,4.45,O,0,F1000Res_Novartis,0.0
OC(=O)c1ccccc1Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.35,ht_pka_203_1,3.9,O,0,F1000Res_Novartis,0.0
OC(=O)c1ccccc1Nc1cc(F)cc(C(F)(F)F)c1,0.3191489361702128,ht_pka_204_1,3.9,O,0,F1000Res_Novartis,0.0
OC(=O)c1ccccc1Nc1ccc(CCc2ccc(Cl)c(Cl)c2)cc1,0.375,pka_pot_329_1,4.39,O,0,F1000Res_Novartis,0.0
O=C1CCN(Cc2ccccc2)C(=O)[NH2+]1,0.3,ht_pka_310_1,11.7,N,14,F1000Res_Novartis,0.0
O=C1CN(c2ccccc2)C(=O)[NH2+]1,0.25,ht_pka_312_1,8.3,N,12,F1000Res_Novartis,0.0
O=C1C[NH+]=C(c2ccccc2)c2cc3ccccc3cc2N1,0.2857142857142857,pka_pot_159_1,3.8,N,3,F1000Res_Novartis,0.0
O=C1[NH2+]C(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCOCC2)nc2ccccc12,0.2807017543859649,pka_pot_210_1,9.3,N,2,F1000Res_Novartis,0.0
O=C1c2ccccc2[n+]2ccc3c([nH]c4ccccc43)c21,0.2916666666666667,pka_pot_366_1,8.7,N,13,F1000Res_Novartis,0.0
O=Cc1cc(Br)cc(Br)c1O,0.3225806451612903,ht_pka_147_1,5.3,O,10,F1000Res_Novartis,0.0
O=NC(=O)CCc1ccc(C[NH+]2CCC(c3c[nH]c4ccccc34)CC2)cc1,0.3448275862068966,pka_pot_035_1,8.55,N,11,F1000Res_Novartis,0.0
O=NC(=O)CCc1ccc(C[NH2+]CC23CC4CC(CC(C4)C2)C3)cc1,0.2708333333333333,pka_pot_251_1,8.845,N,11,F1000Res_Novartis,0.0
O=S(=O)([NH2+]c1cc(F)ccc1F)c1ccc2[nH]c3c(c2c1)CCCC3,0.21428571428571427,ht_pka_044_1,7.3,N,3,F1000Res_Novartis,0.0
O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,0.24489795918367346,pka_pot_309_1,8.2,O,20,F1000Res_Novartis,0.0
O=S(=O)(c1ccccc1)n1cc(c2cccc3[nH+]ccn23)c2ccccc21,0.22413793103448276,ht_pka_254_1,6.4,N,17,F1000Res_Novartis,0.0
O=c1[nH]c(c2ccc(C(F)(F)F)cc2)nc2c1CCOC2,0.2537313432835821,pka_pot_339_1,7.87,N,2,F1000Res_Novartis,0.0
O=c1[nH]c(c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,0.24242424242424243,pka_pot_289_1,7.94,N,2,F1000Res_Novartis,0.0
O=c1[nH]c2c(Cc3n[nH]nn3)c3ccccc3n2c2ccccc12,0.288135593220339,pka_pot_044_1,4.42,N,8,F1000Res_Novartis,0.0
Oc1cc2ccc(c3ccc(F)cc3)cc2[nH]c1=O,0.3,ht_pka_185_1,8.1,O,0,F1000Res_Novartis,0.0
O=c1[nH]c2cc(C(F)(F)F)ccc2n1Cc1cc(Cl)ccc1O,0.37037037037037035,ht_pka_311_1,9.75,O,22,F1000Res_Novartis,0.0
Oc1cc2cc(c3ccc(F)cc3)ccc2[nH]c1=O,0.2857142857142857,ht_pka_184_1,8.2,O,0,F1000Res_Novartis,0.0
O=c1[nH]c2ccccc2c(=O)n1CCCl,0.32558139534883723,ht_pka_057_1,10.0,N,2,F1000Res_Novartis,0.0
O=c1cc(CSc2cccc(F)c2F)nc2cc(c3ccco3)[nH]n12,0.19672131147540983,pka_pot_256_1,7.5,N,23,F1000Res_Novartis,0.0
O=c1cc(CSc2cccc(F)c2F)nc2cc[nH]n12,0.189873417721519,ht_pka_014_1,7.35,N,18,F1000Res_Novartis,0.0
OCCn1cc(c2cnc3nnn(Cc4ccc5[nH+]cccc5c4)c3n2)cn1,0.2903225806451613,pka_pot_294_1,4.6,N,18,F1000Res_Novartis,0.0
c1ccc(c2cnc3c(c4cc[nH+]c5ccccc45)cnn3c2)cc1,0.2653061224489796,ht_pka_178_1,4.9,N,12,F1000Res_Novartis,0.0
c1ccc(c2[nH+]c3n(c2c2ccccc2)CCS3)cc1,0.30612244897959184,ht_pka_211_1,4.8,N,5,F1000Res_Novartis,0.0
Brc1c(N2CCCCCC2)nc(C2CC2)[nH+]c1NC1CC1,0.2459016393442623,1702768,6.21,N,15,F1000Res_Train/chembl25,0.0
Brc1ccc(Br)c(N(CC2CC2)C2=[NH+]CCN2)c1,0.28846153846153844,560562,11.0,N,13,F1000Res_Train/chembl25,0.0
Brc1ccc(Cc2n[nH]nn2)cc1,0.37777777777777777,6372403,4.62,N,8,F1000Res_Train/chembl25,0.0
Brc1ccc(N(CC2CC2)C2=[NH+]CCN2)c(Br)c1,0.28846153846153844,575043,11.2,N,11,F1000Res_Train/chembl25,0.0
Brc1ccc2c(c1)c1c3n2CC[NH+](Cc2ccccc2)C3CCC1,0.2830188679245283,15185598,6.95,N,12,F1000Res_Train/chembl25,0.0
Brc1cccc(Br)c1N(C1=[NH+]CCN1)C1CCCCC1,0.391304347826087,565134,11.3,N,10,F1000Res_Train/chembl25,0.0
Brc1cccc(Br)c1N(CC1CC1)C1=[NH+]CCN1,0.391304347826087,583564,10.88,N,14,F1000Res_Train/chembl25,0.0
Brc1cccc(Br)c1N(CC1CCC1)C1=[NH+]CCN1,0.375,583573,10.9,N,15,F1000Res_Train/chembl25,0.0
Brc1cccc(Br)c1N(CC1CCCC1)C1=[NH+]CCN1,0.375,570184,10.9,N,16,F1000Res_Train/chembl25,0.0
Brc1cccc(Br)c1N(CC1CCCCC1)C1=[NH+]CCN1,0.3673469387755102,556984,11.2,N,17,F1000Res_Train/chembl25,0.0
Brc1cccc(Br)c1N(Cc1ccccc1)C1=[NH+]CCN1,0.391304347826087,566249,10.4,N,17,F1000Res_Train/chembl25,0.0
Brc1cccc(Br)c1N(Cc1ccco1)C1=[NH+]CCN1,0.36,553405,10.5,N,16,F1000Res_Train/chembl25,0.0
Brc1cccc(Br)c1N(Cc1cccs1)C1=[NH+]CCN1,0.36,566253,10.51,N,16,F1000Res_Train/chembl25,0.0
Brc1cccc(N(CC2CC2)C2=[NH+]CCN2)c1Br,0.3673469387755102,578810,11.1,N,12,F1000Res_Train/chembl25,0.0
Brc1ccccc1N(CC1CC1)C1=[NH+]CCN1,0.3541666666666667,584878,11.2,N,13,F1000Res_Train/chembl25,0.0
Brc1n[nH]nn1,0.3548387096774194,7282,2.13,N,3,F1000Res_Train/datawarrior,0.0
C#CC#CC#CCC(O)CCC(O)=O,0.27586206896551724,2282,4.75,O,12,F1000Res_Train/datawarrior,0.0
C#CCCCCn1c[n+](C)c(CN=O)n1,0.23809523809523808,829765,7.34,C,11,F1000Res_Train/chembl25,0.0
C#CCN(C1=[NH+]CCN1)c1c(Br)cccc1Br,0.391304347826087,555800,10.1,N,5,F1000Res_Train/chembl25,0.0
C#CCN(CC#C)C(=O)[C@@]1(c2cccs2)C[C@H]1C[NH3+],0.19230769230769232,2397260,9.3,N,18,F1000Res_Train/chembl25,0.0
C#CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1C[NH3+],0.20967741935483872,2397264,9.4,N,17,F1000Res_Train/chembl25,0.0
C#C[C@]1(O)C[C@@H](C)[NH+](C)[C@@H]2CCCC[C@H]21,0.21428571428571427,7101,9.53,N,7,F1000Res_Train/datawarrior,0.0
C#C[C@]1(O)C[C@@H](C)[NH+](C)[C@H]2CCCC[C@@H]21,0.21428571428571427,7102,8.99,N,7,F1000Res_Train/datawarrior,0.0
C#C[C@]1(O)C[C@@H](C)[NH2+][C@@H]2CCCC[C@H]21,0.21951219512195122,2512,9.73,N,7,F1000Res_Train/datawarrior,0.0
C#C[C@]1(O)C[C@@H](C)[NH2+][C@H]2CCCC[C@@H]21,0.21951219512195122,2513,9.29,N,7,F1000Res_Train/datawarrior,0.0
C#C[C@]1(O)C[C@H](C)[NH+](C)[C@@H]2CCCC[C@H]21,0.21428571428571427,7100,9.22,N,7,F1000Res_Train/datawarrior,0.0
C#C[C@]1(O)C[C@H](C)[NH2+][C@@H]2CCCC[C@H]21,0.21951219512195122,2511,9.63,N,7,F1000Res_Train/datawarrior,0.0
C#N,0.09090909090909091,4732,9.18,C,0,F1000Res_Train/datawarrior,0.0
C(=C/c1ccccc1)\CN1CC[NH+](C(c2ccccc2)c2ccccc2)CC1,0.2826086956521739,2062632,7.47,N,12,F1000Res_Train/chembl25,0.0
